--------- beginning of system 
V/HisiMediaPlayer( 1460): HiMediaPlayer::getTrueHDSetting 0
V/HisiMediaPlayer( 1460): [SWITCH-PG ] create HiPlayer...done
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=710, ext2=40
W/HiMediaPlayerManage( 1460): info/warning (710, 40)
V/HiMediaPlayerManage( 1460): back from callback
V/HisiMediaPlayer( 1460): enqueue PrepareCommand
W/MediaPlayer(19226): info/warning (710, 20)
W/MediaPlayer(19226): info/warning (710, 40)
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Call doPrepare IN
W/HiPlayer( 1460): [23:57:02.767] [svr_pctrl.c:5882] Set headers data = 0x0  
E/HiPlayer( 1460): [23:57:02.767]: [svr_pctrl.c:SVR_PCTRL_Invoke:5479] media file no open, ret 0xffffffff 
E/HiPlayer( 1460): [23:57:02.767]: [svr_pctrl.c:SVR_PCTRL_Invoke:5458] media file no open, ret 0x0 
E/HiPlayer( 1460): [23:57:02.767]: [svr_pctrl.c:SVR_PCTRL_Invoke:5416] media file no open, ret 0x0 
W/HiPlayer( 1460): [23:57:02.767] [svr_pctrl.c:5489] Set buffer under run:1 
V/HisiMediaPlayer( 1460): ERR: HI_SVR_PLAYER_Invoke set buffer config fail, maybe is local file!
V/HisiMediaPlayer( 1460): BufferConfig:type(1)
V/HisiMediaPlayer( 1460): s64EventStart:500
V/HisiMediaPlayer( 1460): s64EventEnough:12000
V/HisiMediaPlayer( 1460): s64Total:20000
V/HisiMediaPlayer( 1460): s64TimeOut:0
V/HisiMediaPlayer( 1460): mUnderrun(1)
V/HisiMediaPlayer( 1460): s64BufMaxSize:20971520
E/HiPlayer( 1460): [23:57:02.768]: [svr_demuxer.c:_SVR_DEMUXER_Register:117] alredy regist demuxer, ret 0x0 
E/HiPlayer( 1460): [23:57:02.768]: [svr_url.c:_SVR_URL_Register:49] already regist protocol, ret 0x0 
I/HiPlayer( 1460): [23:57:02.768] [svr_file.c:136] use hiplayer file protocol! 
E/HiPlayer( 1460): [23:57:02.772]: [svr_lrcdec.c:LRC_DEMUXER_Find:827] not lrc file, ret 0xffffffff 
E/HiPlayer( 1460): [23:57:02.772]: [svr_subdec.c:SUB_DEMUXER_Find:883] not sub file, ret 0xffffffff 
I/HiPlayer( 1460): [23:57:02.778] [svr_proc_intf.c:1280] module name = hiplayer00, module id = 335  
I/HiPlayer-FFMpeg( 1460): [23:57:02.779]: [hi_svr_format.c,11254] SVR_MSG_Init cFileName: 0x4dd1008a
I/HiPlayer-FFMpeg( 1460): [23:57:02.780]: DRM client 0
I/HiPlayer-FFMpeg( 1460): [23:57:02.780]: HI_FORMAT_INVOKE_BUFFER_SETCONFIG Args is HI_FORMAT_BUFFER_CONFIG_TIME
I/HiPlayer-FFMpeg( 1460): [23:57:02.780]: [hi_svr_format.c:9456] set hls live stream first play num 0 
E/HiPlayer-FFMpeg( 1460): [23:57:02.780]: pReferer is NULL!
I/HiPlayer-FFMpeg( 1460): [23:57:02.780]: [hi_svr_format.c:6830] avformat_open_input start! 
I/HiPlayer-FFMpeg( 1460): [23:57:02.780]: parse fd is 27
E/HiPlayer-FFMpeg( 1460): [23:57:02.782]: TS score: 0 0
I/HiPlayer-FFMpeg( 1460): [23:57:02.805]: [hi_svr_format.c:6923] avformat_open_input success! 
I/HiPlayer-FFMpeg( 1460): [23:57:02.805]: [hi_svr_format.c:3333] find stream info before 
W/HiPlayer-FFMpeg( 1460): [23:57:02.805]: [utils.c,3776],matroska/hls flv mov mkv demuxer or network, no need probe Codec Para
W/HiPlayer-FFMpeg( 1460): [23:57:02.805]: [utils.c:3810], set noheader property 
I/HiPlayer-FFMpeg( 1460): [23:57:02.805]: [utils.c:3825] find decoder 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: [utils.c:3869] find decoder end 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: [utils.c,3919], All info found
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: [utils.c,4077] find stream info probe data size: 0, cost time:0 ms
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: [utils.c:4107] try get parameter end 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: [utils.c:4158] estimate timeings end 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: [utils.c:4176] recaculate duration end 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: [utils.c:4179] compute chapters end 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: [hi_svr_format.c:3341] find stream info end 
W/HiPlayer-FFMpeg( 1460): [23:57:02.806]: [hi_svr_format.c:3366] start time is invalid! 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: [hi_svr_format.c:3424] duration = 40446667 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: 
I/HiPlayer-FFMpeg( 1460): 
I/HiPlayer-FFMpeg( 1460): *************************************************
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: Stream type: ES 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: Source type: LOCAL 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]: 
I/HiPlayer-FFMpeg( 1460): Program 2: 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]:    video den = 25000 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]:    video num = 1 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]:    video index = 0, codec id = 28 
I/HiPlayer-FFMpeg( 1460): [23:57:02.806]:    video 0 info: 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]: r_frame_rate fps is 25.0
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      stream idx:   0 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      w * h:        1280 * 720 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      fps:          25.0 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      bps:          339464 bits/s 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      format:       H264 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:    audio den = 24000 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:    audio num = 1 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:    audio index = 1, samplerate = 48000 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:    audio channels = 2, blockalign = 0 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:    audio codeid = 86018, bitrate = 63619 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:    audio bit per sample = 16
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:    audio 0 info: 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      stream idx:   1 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      samplerate:   48000 Hz 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      bitpersample: 16 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      channels:     2 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      blockAlign:   0 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      bps:          63619 bits/s 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      lang:         und 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      samplerateidx:     6 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      samplerate in tab: 24000 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      profile:           1 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      channels:          2 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]:      format:       AAC 
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]: 
I/HiPlayer-FFMpeg( 1460): 
I/HiPlayer-FFMpeg( 1460): *************************************************
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]: HI_SVR_FORMAT_FindStream NetUrl:0
I/HiPlayer-FFMpeg( 1460): [23:57:02.807]: [hi_svr_format.c,11409] Thread_GetBufferStreamType:2
W/HiPlayer( 1460): [23:57:02.808] [svr_pctrl.c:4383] find subtitle file 
W/HiPlayer( 1460): [23:57:02.808] [svr_pctrl.c:4483] set vsink 0, asink:0 
I/HiPlayer( 1460): [23:57:02.808] [svr_padpt.c:4469] use hisi ao to output. 
I/HiPlayer( 1460): [23:57:02.809] [svr_padpt.c:4507] eStreamType:0, u32AudBufSize:2097152, u32VidBufSize:10485760 
I/HiPlayer( 1460): [23:57:02.810] [svr_pctrl.c:4488] enter play unf consume 2 (increase 2 for creating padpt) 
E/HisiMediaPlayer( 1460): HI_SVR_PLAYER_SetMedia use time = 43 ms
I/HisiMediaPlayer( 1460): SetOutPutSettings 3D Support & Type: 0
I/HisiMediaPlayer( 1460): mDisplayStrategy Is 1
I/HisiMediaPlayer( 1460): OutPut Adapter Mode
I/HisiMediaPlayer( 1460): TV Support 1080P_24FPS Ability is 0
V/HisiMediaPlayer( 1460): curAStreamId is 0 format 2 subid is -1
V/HisiMediaPlayer( 1460): going to set seek mode to pos
I/HiPlayer-FFMpeg( 1460): [23:57:02.810]: [Thread_doInvoke:10043] set seek mode:1#
E/HisiMediaPlayer( 1460): ERR: HI_SVR_PLAYER_Invoke HI_FORMAT_INVOKE_SET_SEEK_MODE fail!
V/HisiMediaPlayer( 1460): going to set dobly drc mode mode to line
W/HiPlayer( 1460): [23:57:02.810] [svr_pctrl.c:5932] set dolby drcmode 2 
I/HiPlayer( 1460): [23:57:02.810] [svr_padpt.c:6315] Set s32DolbyDrcMode is 2 
V/HisiMediaPlayer( 1460): set set dobly drc mode success
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Call prepareAsyncComplete IN
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=6,time=1154455514
V/HisiMediaPlayer( 1460): HiMediaPlayer::prepareAsyncComplete, go to prepare_l
I/HiMW_com_convert( 1469): >> precision volume input: 25
I/HiMW_com_convert( 1469): >> precision volume : -23.500000
D/HiMW_ply_tv( 1469): Check Suspend Status Begin
D/HiMW_ply_tv( 1469): Check Suspend Status End
D/HiMW_ply_tv( 1469): -----------enableAvc Begin--------
V/HisiMediaPlayer( 1460): prepare_l go to get file info
V/HisiMediaPlayer( 1460): *************************************************
V/HisiMediaPlayer( 1460): Stream type: ES 
V/HisiMediaPlayer( 1460): Source type: LOCAL 
V/HisiMediaPlayer( 1460): File size:   2097152 bytes 
V/HisiMediaPlayer( 1460): Start time:  0:0:0 
V/HisiMediaPlayer( 1460): Duration:    0:0:40 
V/HisiMediaPlayer( 1460): bps:         414798 bits/s 
V/HisiMediaPlayer( 1460): Program 0: 
V/HisiMediaPlayer( 1460): service name: 
V/HisiMediaPlayer( 1460): service provider: 
V/HisiMediaPlayer( 1460):    video 0 info: 
V/HisiMediaPlayer( 1460):      stream idx:   0 
V/HisiMediaPlayer( 1460):      format:       4 
V/HisiMediaPlayer( 1460):      w * h:        1280 * 720 
V/HisiMediaPlayer( 1460):      fps:          25.0 
V/HisiMediaPlayer( 1460):      bps:          339464 bits/s 
V/HisiMediaPlayer( 1460):      duration:     0:0:40 
V/HisiMediaPlayer( 1460):    audio 0 info: 
V/HisiMediaPlayer( 1460):      stream idx:   1 
V/HisiMediaPlayer( 1460):      format:       2 
V/HisiMediaPlayer( 1460):      samplerate:   48000 Hz 
V/HisiMediaPlayer( 1460):      bitpersample: 16 
V/HisiMediaPlayer( 1460):      channels:     2 
V/HisiMediaPlayer( 1460):      bps:          16 bits/s 
V/HisiMediaPlayer( 1460):      lang:         und 
V/HisiMediaPlayer( 1460):      subID:        -1
V/HisiMediaPlayer( 1460):      duration:     0:0:40 
V/HisiMediaPlayer( 1460): *************************************************
E/HisiSubtitle( 1460): User data style.xml file read failed!... try to read system style.xml file
E/HisiSubtitle( 1460): Subtitle system style.xml file is not parsed successfully. 
E/HisiSubtitle( 1460): Can't find Style xmlfile
V/HiMediaPlayerManage( 1460): message received msg=5, ext1=1280, ext2=720
V/HiMediaPlayerManage( 1460): New video size 1280 x 720
V/HiMediaPlayerManage( 1460): back from callback
V/HisiMediaPlayer( 1460): prepare_l get file info finish
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=710, ext2=80
W/HiMediaPlayerManage( 1460): info/warning (710, 80)
V/HiMediaPlayerManage( 1460): back from callback
V/HisiMediaPlayer( 1460): setdatasource prepared,send video size
V/HiMediaPlayerManage( 1460): message received msg=5, ext1=1280, ext2=720
V/HiMediaPlayerManage( 1460): New video size 1280 x 720
V/HiMediaPlayerManage( 1460): back from callback
V/HiMediaPlayerManage( 1460): message received msg=1, ext1=0, ext2=0
V/HiMediaPlayerManage( 1460): prepared
V/HiMediaPlayerManage( 1460): back from callback
W/HiPlayer( 1460): [23:57:02.822] [svr_pctrl.c:5496] Get seekable result:1 
E/HisiMediaPlayer( 1460): send MEDIA_INFO_SYSTEM_MEM_SIZE event,size:1024
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=1016, ext2=1024
W/HiMediaPlayerManage( 1460): info/warning (1016, 1024)
V/HiMediaPlayerManage( 1460): back from callback
W/MediaPlayer(19226): info/warning (710, 80)
E/MediaPlayer(19226): Should have subtitle controller already set
W/MediaPlayer(19226): info/warning (1016, 1024)
D/HiMW_adp_system( 1469): handleMsg:444 msgType = 1310722, args = 0x0 size=0
I/HiMW_drv_audiomanage( 1469): GEQ band:0 Gain:0
I/HiMW_drv_audiomanage( 1469): GEQ band:1 Gain:0
I/HiMW_drv_audiomanage( 1469): GEQ band:2 Gain:0
I/HiMW_drv_audiomanage( 1469): GEQ band:3 Gain:0
I/HiMW_drv_audiomanage( 1469): GEQ band:4 Gain:0
V/HiMediaPlayerManage( 1460): Call setLooping IN
V/HisiMediaPlayer( 1460): SetLooping loop[0]
V/HiMediaPlayerManage( 1460): Call setLooping IN
V/HisiMediaPlayer( 1460): SetLooping loop[0]
V/HiMediaPlayerManage( 1460): Call start IN
V/HisiMediaPlayer( 1460): SetLooping loop[0]
V/HisiMediaPlayer( 1460): SetVolume L-R [1.00  1.00]
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Call HiMediaPlayer::start() IN
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=1,time=0
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=2,time=0
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=3,time=1154455424
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=4,time=0
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=5,time=1154455464
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=6,time=1154455514
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=7,time=1154455528
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=710, ext2=90
W/HiMediaPlayerManage( 1460): info/warning (710, 90)
V/HiMediaPlayerManage( 1460): back from callback
D/HiMW_Audio_Base( 1469): ----------Call enableAvc End-----------
D/HiMW_ply_tv( 1469): -----------setAvcAttr Begin--------
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Call doStart IN
I/HiPlayer-FFMpeg( 1460): [23:57:02.825]: user ope, resume cmd(0), set bclose = 0, bstop = 0 
I/HiPlayer( 1460): [23:57:02.830] [svr_padpt.c:2478] Select cap level = 12, protocol level = 1 ,u32PixelNum:921600 
I/HiPlayer( 1460): [23:57:02.830] [svr_padpt.c:3112] curOpt.enDecType=0, enCapLevel=0, enProtocolLevel=0, newOpt.enDecType=0, enCapLevel=12, enProtocolLevel=1  
I/HiPlayer( 1460): [23:57:02.830] [svr_padpt.c:3133] Video rotate is 0, set rotate ret = 0xffffffff  
I/HiPlayer( 1460): [23:57:02.831] [svr_padpt.c:3158] open video channel 
D/HiMW_Audio_Base( 1469): ----------Call setAvcAttr End-----------
D/HiMW_ply_tv( 1469): -----------setAvcAttr End--------
I/HiMW_ply_tv( 1469): Call tv listener!
E/HiMW_cus_set( 1469): [onAudioConfig] called
I/HiPlayer( 1460): [23:57:02.846] [svr_padpt.c:2705] [SVR_PADPT_IfDisableFormat:2705] checking if format[(null)] should be enabled in prop[],bIsDivx:0 
I/HiPlayer( 1460): [23:57:02.846] [svr_padpt.c:3245] Set ErrCover = 0  
I/HiPlayer( 1460): [23:57:02.855] [svr_padpt.c:5543] call HI_UNF_AVPLAY_Start vid channel before  
I/HiPlayer( 1460): [23:57:02.930] [svr_padpt.c:5545] call HI_UNF_AVPLAY_Start vid channel after  
I/HiPlayer( 1460): [23:57:02.930] [svr_padpt.c:2705] [SVR_PADPT_IfDisableFormat:2705] checking if format[(null)] should be enabled in prop[],bIsDivx:0 
I/HiPlayer( 1460): [23:57:02.934] [svr_padpt.c:2839] Audio Decoder Type is 2147614721  
I/HiPlayer( 1460): [23:57:02.934] [svr_padpt.c:5559] call HI_UNF_AVPLAY_Start aud channel before  
I/HiPlayer( 1460): [23:57:02.938] [svr_padpt.c:5561] call HI_UNF_AVPLAY_Start aud channel after  
I/HiPlayer( 1460): [23:57:02.938] [svr_padpt.c:5598] padpt start using time:108 ms 
I/HiPlayer( 1460): [23:57:02.938] [svr_pctrl.c:3492] enter play unf consume 110(increase 108 for padpt start) 
I/HiPlayer( 1460): [23:57:02.938] [svr_buffer_event.c:79] Enter preroll state 
E/HiPlayer( 1460): [23:57:02.938]: [svr_pctrl.c:_SVR_PCTRL_AVSync:2993] never do seek, ret 0x0 
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Receive Event: HI_SVR_PLAYER_EVENT_STATE State [HI_SVR_PLAYER_STATE_PLAY(2)]
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=8,time=1154455642
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=710, ext2=100
W/HiMediaPlayerManage( 1460): info/warning (710, 100)
V/HiMediaPlayerManage( 1460): back from callback
V/HisiSurfaceSetting( 1460): HI_UNF_VO_SetWindowAttr x[0] y[0] w[1920] h[1080] VideoRect x[0] y[0] w[1920] h[1080]mCvrs[6] ratio [w 0] [h 0] bUserDefAspectRatio is 0
V/HisiMediaPlayer( 1460): After updateSurfaceSetting
E/ShelterApp(19226): 开始播放视频
E/MediaPlayer(19226): Should have subtitle controller already set
D/MediaPlayer(19226): setUvMOSInfo and return!!!
I/HiPlayer-FFMpeg( 1460): [23:57:02.939]: [SWITCH-PG ][SEEK2 ] first frame read (video), key=1, size=2251, pts=0(0), pos=15731, time=1154455643
W/MediaPlayer(19226): info/warning (710, 90)
I/HiPlayer-FFMpeg( 1460): [23:57:02.939]: [SWITCH-PG ][SEEK2 ] first frame read (video Key frame), key=1, size=2251, pts=0(0), pos=15731, time=1154455643
I/HiPlayer( 1460): [23:57:02.939] [svr_padpt.c:6249] Record first pts 0 after reset padpt 
W/MediaPlayer(19226): info/warning (710, 100)
I/HiPlayer( 1460): [23:57:02.939] [svr_pctrl.c:2675] [SWITCH-PG ][SEEK2 ] first frame vid sent,s64Pts=0, size=2251! 
V/HisiMediaPlayer( 1460): Receive Event: HI_SVR_PLAYER_EVENT_SOF 
I/HiPlayer-FFMpeg( 1460): [23:57:02.942]: [SWITCH-PG ][SEEK2 ] first frame read (audio), key=1, size=34, pts=0(0), pos=18652, time=1154455645
I/HiPlayer( 1460): [23:57:02.942] [svr_pctrl.c:2664] [SWITCH-PG ][SEEK2 ] first frame aud sent,s64Pts=0! 
I/HiPlayer( 1460): [23:57:02.973] [svr_padpt.c:2127] vdec norm switch event received,u32NewWidth:1280 
I/HiPlayer( 1460): [23:57:02.973] [svr_padpt.c:1125] New Norm, bProgressive:0, enNewFormat:260, u32FrameRate:25000, u32ImageHeight:720, u32ImageWidth:1280 
V/HisiMediaPlayer( 1460): Receive Event: HI_SVR_PLAYER_EVENT_NORM_SWITCH 
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=1013, ext2=1280
W/HiMediaPlayerManage( 1460): info/warning (1013, 1280)
V/HiMediaPlayerManage( 1460): back from callback
W/MediaPlayer(19226): info/warning (1013, 1280)
I/HiMW_drv_videomanage( 1469): bAfdEnable = -1275495344, enCodeFrame = -1245548480, u32Afd = -1239451220, u32AspectWidth = -1240041835, u32AspectHeight = 0
I/HiMW_drv_videomanage( 1469): [query:501]not found channel!
I/HiMW_drv_videomanage( 1469): [setAspect][1671]: crop: 0,0,0,0 video:0,0,1920,1080
I/HiMW_drv_avplayextend( 1469): [setWinAttr][929]: crop: 0,0,0,0 video:0,0,1920,1080
D/HiMW_drv_avplayextend( 1469): [setWinAttr][930]: bUseCropRect = [1]
I/HiMW_drv_avplayextend( 1469): ======[freezeWin][838]==========================
I/HiMW_drv_avplayextend( 1469): ======[freezeWin][842]==========================
I/HiPlayer( 1460): [23:57:03.075] [svr_padpt.c:2066] [SWITCH-PG ][SEEK2 ] first frame video received, u32SrcPts=200 
W/HiPlayer( 1460): [23:57:03.075] [svr_padpt.c:2075] fps changed from 0 to 25.000
W/HiPlayer( 1460):  
V/HisiMediaPlayer( 1460): [SWITCH-PG ] HI_SVR_PLAYER_EVENT_FIRST_FRAME_TIME, time:246 
V/HiMediaPlayerManage( 1460): message received msg=200, ext1=1010, ext2=246
W/HiMediaPlayerManage( 1460): info/warning (1010, 246)
W/MediaPlayer(19226): info/warning (3, 246)
V/HiMediaPlayerManage( 1460): back from callback
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=9,time=1154455780
D/MediaPlayer(19226): has no set the property of uvmos!!! 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 0 
I/hide    ( 1944): #############################
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 1 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 2 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 3 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 4 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 5 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 6 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 7 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 8 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 9 
W/ProcessCpuTracker( 1944): Skipping unknown process pid 19992
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 10 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 11 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 12 
I/hide    ( 1944): #############################
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 13 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 14 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 15 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 16 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 17 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 18 
D/ShelterApp(19226): ConnectedSocket ....enter
I/System.out(19226): test X
D/ShelterApp(19226): ConnectedSocket connect .....
D/ShelterApp(19226): Socket error, connected again
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 19 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 20 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 21 
W/ProcessCpuTracker( 1944): Skipping unknown process pid 20062
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 22 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 23 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 24 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 25 
I/hide    ( 1944): #############################
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 26 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 27 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 28 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 29 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 30 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 31 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 32 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 33 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 34 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 35 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 36 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 37 
I/hide    ( 1944): #############################
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 38 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 39 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 40 
E/Netd    ( 1454): Unable to create pid file (No such file or directory)
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 41 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 42 
D/ShelterApp(19226): ConnectedSocket ....enter
I/System.out(19226): test X
D/ShelterApp(19226): ConnectedSocket connect .....
D/ShelterApp(19226): Socket error, connected again
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 43 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 44 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 45 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 46 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 47 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 48 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 49 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 50 
I/hide    ( 1944): #############################
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 51 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 52 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 53 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 54 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 55 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 56 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 57 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 58 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 59 
W/ProcessCpuTracker( 1944): Skipping unknown process pid 20289
W/ProcessCpuTracker( 1944): Skipping unknown process pid 20292
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 60 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 61 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 62 
I/hide    ( 1944): #############################
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 63 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 64 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 65 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 66 
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 67 
D/ShelterApp(19226): ConnectedSocket ....enter
I/System.out(19226): test X
D/ShelterApp(19226): ConnectedSocket connect .....
D/ShelterApp(19226): Socket error, connected again
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 68 
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
